,Name,Vorname,Fraktion/Gruppe,17-198-01,17-201-02,17-201-03,17-201-04,17-201-05,17-201-01,17-205-01,17-205-02,17-207-01,17-207-02,17-208-01,17-209-01,17-211-01,17-211-02,17-212-01,17-213-01,17-213-02,17-213-03,17-213-04,17-213-05,17-214-01,17-214-02,17-214-03,17-214-04,17-214-05,17-214-06,17-215-01,17-217-01,17-219-01,17-225-03,17-225-01,17-225-02,17-225-04,17-225-05,17-226-02,17-226-03,17-226-01,17-229-01,17-234-03,17-234-04,17-234-05,17-234-01,17-234-02,17-237-01,17-237-02,17-240-03,17-240-02,17-240-01,17-242-01,17-243-01,17-244-01,17-246-01,17-246-02,17-247-01,17-250-01,17-250-02,17-250-03,17-250-04,17-250-05,17-250-06,17-250-07,17-250-08,17-250-09,17-251-01
236,Zylajew,Willi,CDU/CSU,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein
237,Arndt-Brauer,Ingrid,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
238,Arnold,Rainer,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
239,Barchmann,Heinz-Joachim,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Abwesend,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Enthaltung,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
240,Barnett,Doris,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Enthaltung,Enthaltung,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Abwesend,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
241,Bartels,Hans-Peter,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
242,Barthel,Klaus,SPD,Nein,Nein,Abwesend,Abwesend,Abwesend,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Enthaltung,Ja,Ja,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Enthaltung,Abwesend,Abwesend,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Ja,Ja,Nein,Enthaltung,Nein,Ja,Ja,Ja,Ja,Ja
243,Bartol,Sören,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
244,Bas,Bärbel,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
245,Bätzing-Lichtenthäler,Sabine,SPD,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Enthaltung,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Abwesend,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend
246,Becker,Dirk,SPD,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Abwesend,Nein,Abwesend,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Nein,Ja,Ja,Abwesend,Abwesend,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
247,Beckmeyer,Uwe,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
248,Binding (Heidelberg),Lothar,SPD,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Abwesend,Abwesend,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Abwesend,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
249,Bollmann,Gerd,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
250,Brandner,Klaus,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja
251,Brase,Willi,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Nein,Nein,Enthaltung,Enthaltung,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
252,Brinkmann (Hildesheim),Bernhard,SPD,Abwesend,Abwesend,Abwesend,Ja,Ja,Nein,Nein,Abwesend,Nein,Abwesend,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Enthaltung,Nein,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Abwesend,Abwesend,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Abwesend,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
253,Bulmahn,Edelgard,SPD,Nein,Nein,Enthaltung,Ja,Ja,Abwesend,Nein,Ja,Nein,Ja,Ja,Nein,Abwesend,Abwesend,Abwesend,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
254,Bülow,Marco,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Abwesend,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Enthaltung,Ja,Nein,Nein,Enthaltung,Enthaltung,Ja,Enthaltung,Abwesend,Abwesend,Abwesend,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Enthaltung,Enthaltung,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja
255,Burchardt,Ulla,SPD,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Abwesend,Nein,Ja,Abwesend,Nein,Nein,Abwesend,Ja,Ja,Enthaltung,Nein,Nein,Nein,Nein,Nein,Ja,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Nein,Nein,Enthaltung,Enthaltung,Ja,Abwesend,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
256,Burkert,Martin,SPD,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Abwesend,Abwesend,Ja,Abwesend,Abwesend,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
257,Crone,Petra,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
258,Danckert,Peter,SPD,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Abwesend,Abwesend,Nein,Nein,Ja,Enthaltung,Enthaltung,Ja,Nein,Ja,Enthaltung,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
259,Dörmann,Martin,SPD,Nein,Nein,Enthaltung,Ja,Ja,Abwesend,Nein,Ja,Nein,Abwesend,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Abwesend,Abwesend,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
260,Drobinski-Weiß,Elvira,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Abwesend,Nein,Ja,Ja,Nein,Enthaltung,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Abwesend,Abwesend,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Abwesend,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
261,Edathy,Sebastian,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Abwesend,Nein,Ja,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
262,Egloff,Ingo,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
263,Ehrmann,Siegmund,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
264,Erler,Gernot,SPD,Abwesend,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Abwesend,Nein,Ja,Ja,Abwesend,Nein,Abwesend,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Abwesend,Abwesend,Ja,Abwesend,Ja,Nein,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Abwesend,Abwesend,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
265,Ernstberger,Petra,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
266,Evers-Meyer,Karin,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Abwesend,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Enthaltung,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Abwesend,Abwesend,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Abwesend,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
267,Ferner,Elke,SPD,Nein,Nein,Abwesend,Abwesend,Abwesend,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
268,Fograscher,Gabriele,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
269,Franke,Edgar,SPD,Nein,Nein,Abwesend,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
270,Freitag,Dagmar,SPD,Nein,Nein,Enthaltung,Abwesend,Abwesend,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Enthaltung,Enthaltung,Nein,Enthaltung,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Abwesend,Abwesend,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
271,Gabriel,Sigmar,SPD,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Abwesend,Nein,Ja,Ja,Nein,Nein,Abwesend,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Nein,Ja,Nein,Abwesend,Abwesend,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Ja,Enthaltung,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Ja
272,Gerdes,Michael,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Enthaltung,Ja,Ja,Ja
273,Gerster,Martin,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Abwesend,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Abwesend
274,Gleicke,Iris,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Abwesend,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
275,Gloser,Günter,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
276,Gottschalck,Ulrike,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
277,Graf (Rosenheim),Angelika,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
278,Griese,Kerstin,SPD,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Nein,Ja,Ja,Nein,Enthaltung,Ja,Ja,Nein,Enthaltung,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
279,Groneberg,Gabriele,SPD,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Abwesend,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja
